recording_id,cutter_id,follower_id,from_lane,to_lane,relation_start_frame,relation_end_frame,relation_start_time,relation_rows,dhw_min,thw_min,ttc_min,dhw_min_raw_window,thw_min_raw_window,ttc_min_raw_window
05,164,163,3,2,3635,3669,145.4,35,18.24000000000001,0.7342995169082129,inf,2.0200000000000102,0.0810593900481545,inf
12,2477,2482,2,3,20760,20809,830.4,50,16.360000000000014,0.7346205657835659,inf,12.850000000000023,0.5793507664562679,inf
18,380,378,5,6,8787,8836,351.48,50,17.22,0.7346416382252559,inf,-8.099999999999994,-0.3492884864165586,inf
20,617,618,5,6,12676,12725,507.04,50,16.550000000000004,0.7352287872056865,inf,8.900000000000002,0.39767649687220746,inf
16,52,54,2,3,1134,1183,45.36,50,26.080000000000013,0.735476593344614,inf,24.27000000000004,0.673418423973364,inf
14,112,114,3,2,916,965,36.64,50,18.279999999999973,0.7370967741935472,inf,6.210000000000036,0.24701670644391552,inf
01,860,855,3,2,18420,18469,736.8,50,17.890000000000015,0.7377319587628872,inf,-2.0999999999999943,-0.08674101610904561,inf
11,241,240,4,3,1994,2043,79.76,50,19.659999999999997,0.7379879879879878,inf,14.009999999999991,0.5171650055370982,inf
04,1078,1080,6,7,25538,25587,1021.52,50,20.320000000000007,0.7383720930232561,inf,4.27,0.1557257476294675,inf
13,2477,2475,7,8,22565,22614,902.6,50,15.460000000000008,0.7400670177118241,inf,8.109999999999985,0.3925459825750235,inf
03,215,210,3,2,5976,6012,239.04,37,17.790000000000006,0.7403245942571788,inf,2.030000000000001,0.0840579710144928,inf
12,232,229,7,8,1770,1819,70.8,50,20.159999999999968,0.7403598971722353,inf,7.189999999999998,0.26788375558867356,inf
14,1279,1282,4,3,12159,12208,486.36,50,19.940000000000012,0.7420915519166361,inf,18.110000000000014,0.66678939617084,inf
06,1221,1222,3,2,26557,26606,1062.28,50,24.25999999999999,0.7432598039215683,inf,8.059999999999945,0.2434309876170325,inf
04,1040,1039,6,7,24587,24636,983.48,50,22.230000000000018,0.7439759036144584,inf,10.650000000000006,0.3594330070874116,inf
18,569,566,3,2,13755,13804,550.2,50,18.069999999999993,0.7454620462046202,inf,-6.760000000000048,-0.275020341741255,inf
08,984,983,4,3,16942,16991,677.68,50,19.340000000000003,0.7458542229078289,inf,8.900000000000034,0.3413885692366718,inf
16,593,594,5,6,14521,14570,580.84,50,17.289999999999992,0.745901639344262,inf,1.5,0.0651890482398957,inf
01,539,532,3,2,10915,10964,436.6,50,16.440000000000026,0.7462551066727202,inf,-4.299999999999983,-0.19430637144148138,inf
15,124,126,5,6,2442,2491,97.68,50,18.28000000000003,0.7467320261437921,inf,7.9199999999999875,0.3290402991275441,inf
18,427,429,5,6,9888,9937,395.52,50,16.730000000000004,0.7472085752568113,inf,11.339999999999998,0.5101214574898785,inf
06,1082,1079,4,3,23236,23276,929.44,41,18.819999999999993,0.7495021903624052,inf,0.9900000000000091,0.039679358717435234,inf
05,401,399,3,2,9574,9618,382.96,45,16.700000000000003,0.7522522522522525,inf,-3.249999999999986,-0.14672686230248244,inf
11,644,647,6,7,5399,5448,215.96,50,17.909999999999997,0.7525210084033612,inf,10.79,0.45450716090985677,inf
12,2693,2698,7,8,22689,22738,907.56,50,17.0,0.7535460992907802,inf,13.819999999999997,0.6128603104212859,inf
10,834,835,7,8,14510,14559,580.4,50,22.39,0.7538720538720539,inf,13.14,0.44572591587516963,inf
12,1712,1717,7,8,14261,14310,570.44,50,17.89,0.7542158516020236,inf,16.05,0.6760741364785173,inf
13,840,841,6,7,7354,7403,294.16,50,22.869999999999976,0.7545364566149778,inf,14.399999999999991,0.4771371769383695,inf
13,772,778,2,3,6791,6840,271.64,50,24.080000000000013,0.7584251968503941,inf,23.120000000000005,0.7300284180612568,inf
06,108,110,7,8,2273,2322,90.92,50,17.75,0.759845890410959,inf,5.350000000000001,0.23000859845227864,inf
05,813,810,3,2,18672,18721,746.88,50,17.850000000000023,0.7598978288633471,inf,12.539999999999964,0.5309060118543591,inf
01,928,925,3,2,19942,19985,797.68,44,24.299999999999997,0.7600875821082264,inf,6.310000000000002,0.1984276729559749,inf
08,833,828,6,7,14461,14504,578.44,44,19.360000000000014,0.7613055446323246,inf,-6.299999999999997,-0.24861878453038663,inf
14,446,449,4,3,4077,4112,163.08,36,25.799999999999997,0.7619610159480212,inf,23.680000000000007,0.6934114202049783,inf
16,253,257,3,2,6170,6219,246.8,50,19.819999999999993,0.7628945342571206,inf,11.039999999999964,0.4234752589182955,inf
13,2921,2923,7,8,26642,26691,1065.68,50,22.82000000000002,0.7634660421545675,inf,18.42,0.6202020202020203,inf
08,1174,1173,6,7,19761,19810,790.44,50,25.78000000000003,0.7638518518518528,inf,9.04000000000002,0.26985074626865735,inf
10,270,271,4,3,4334,4383,173.36,50,24.180000000000007,0.7644641163452421,inf,10.480000000000018,0.3308080808080814,inf
16,510,511,5,6,12680,12712,507.2,33,23.22999999999999,0.7651515151515148,inf,17.060000000000002,0.5730601276452806,inf
13,531,532,3,2,4252,4301,170.08,50,18.45999999999998,0.7653399668325033,inf,5.889999999999986,0.24159146841673448,inf
17,762,765,6,5,17936,17985,717.44,50,20.200000000000017,0.765731614859743,inf,20.090000000000003,0.7647058823529413,33.9166666666666
05,1072,1071,7,8,25116,25165,1004.64,50,18.169999999999987,0.7660202360876892,inf,0.45000000000000284,0.018883759966428992,inf
14,462,464,6,7,4128,4177,165.12,50,23.54000000000002,0.7665255617062853,inf,22.930000000000007,0.7399161019683772,inf
17,683,686,3,2,15961,16010,638.44,50,18.829999999999984,0.7670061099796327,inf,11.899999999999977,0.481586402266288,inf
13,965,966,4,3,8590,8639,343.6,50,24.39999999999999,0.7670543854133918,inf,18.680000000000007,0.5826575171553339,inf
06,1123,1122,6,7,24302,24351,972.08,50,19.45999999999998,0.7682589814449262,inf,-7.710000000000008,-0.3057097541633627,inf
13,898,887,7,8,8067,8095,322.68,29,18.139999999999986,0.7702760084925684,inf,1.7800000000000296,0.07629661380197299,inf
14,2535,2536,4,3,24778,24827,991.12,50,18.899999999999977,0.7704851202609041,inf,16.44999999999999,0.6496840442338068,inf
17,71,72,3,2,1295,1344,51.8,50,20.090000000000032,0.7706175680859237,inf,0.28000000000002956,0.010602044680046557,inf
18,449,448,5,6,10703,10752,428.12,50,21.370000000000005,0.7706455102776778,inf,4.609999999999985,0.16923641703377332,inf
15,319,323,3,2,6039,6088,241.56,50,18.990000000000066,0.771010962241172,inf,15.920000000000016,0.645318200243211,inf
17,401,402,3,2,9249,9298,369.96,50,16.92999999999998,0.7720018239854072,inf,11.400000000000006,0.5139765554553655,inf
01,920,919,5,6,19657,19706,786.28,50,18.090000000000003,0.7720870678617159,inf,7.439999999999998,0.3199999999999999,inf
12,1821,1822,4,3,15296,15345,611.84,50,17.50999999999999,0.7727272727272724,inf,5.589999999999975,0.2501118568232651,inf
13,1480,1482,2,3,13359,13408,534.36,50,17.279999999999973,0.7731543624161061,inf,14.800000000000011,0.6684733514001812,inf
11,791,795,3,2,6868,6917,274.72,50,18.78,0.7741137675185491,inf,15.630000000000024,0.6461347664324111,inf
20,539,538,3,2,11083,11132,443.32,50,19.189999999999998,0.7769230769230768,inf,1.2700000000000102,0.050577459179610124,inf
08,879,878,3,2,15062,15111,602.48,50,19.049999999999955,0.7778685177623502,inf,10.920000000000016,0.4453507340946173,inf
17,642,640,5,6,14706,14755,588.24,50,19.370000000000005,0.7782241864202493,inf,-7.0800000000000125,-0.28733766233766284,inf
02,325,322,3,2,7537,7586,301.48,50,18.309999999999974,0.778486394557822,inf,-3.660000000000025,-0.15541401273885455,inf
14,257,258,4,3,2270,2319,90.8,50,21.799999999999997,0.7791279485346675,inf,14.880000000000024,0.5139896373057004,inf
03,221,219,5,6,6040,6089,241.6,50,17.840000000000003,0.7807439824945296,inf,3.2299999999999898,0.14241622574955864,inf
17,965,966,3,2,22182,22231,887.28,50,19.489999999999952,0.7811623246492967,inf,-0.5500000000000114,-0.021782178217822232,inf
05,561,560,4,3,13577,13604,543.08,28,27.199999999999996,0.7820586543990797,inf,17.72,0.5121387283236993,inf
11,693,688,4,3,5940,5989,237.6,50,18.930000000000007,0.782231404958678,inf,7.070000000000022,0.29022988505747216,inf
09,861,862,6,7,16472,16521,658.88,50,19.769999999999996,0.7842126140420467,inf,4.1000000000000085,0.16354208216992455,inf
09,1320,1319,4,3,25070,25119,1002.8,50,24.629999999999995,0.7853954081632651,inf,9.629999999999995,0.3058113686884724,inf
17,241,242,5,6,4917,4966,196.68,50,19.08,0.7864798021434459,inf,10.08999999999999,0.42412778478352203,inf
20,242,244,5,6,4552,4601,182.08,50,23.34,0.7871838111298483,inf,19.41,0.6581892166836216,inf
04,290,291,7,8,6497,6546,259.88,50,25.11999999999999,0.7877077453747253,inf,16.990000000000002,0.5314357209884267,inf
07,581,582,6,7,9881,9930,395.24,50,27.659999999999982,0.7891583452211123,inf,14.780000000000008,0.42422502870264084,inf
12,1036,1039,2,3,7920,7969,316.8,50,15.28000000000003,0.789256198347109,inf,13.75,0.6951466127401416,inf
06,1159,1160,3,2,25440,25489,1017.6,50,18.090000000000003,0.7892670157068064,inf,13.01000000000002,0.5701139351446108,inf
16,647,648,5,6,15470,15519,618.8,50,19.649999999999977,0.7907444668008039,inf,7.8500000000000085,0.31962540716612414,inf
07,463,464,6,7,8023,8072,320.92,50,29.55000000000001,0.7911646586345384,inf,24.370000000000005,0.6597184623714133,inf
13,81,83,6,7,401,450,16.04,50,27.349999999999994,0.7913773148148145,inf,24.049999999999997,0.7013706620005832,inf
04,595,593,6,7,14525,14574,581.0,50,24.689999999999998,0.7915998717537671,inf,15.279999999999973,0.49369951534733353,inf
05,735,733,3,2,17136,17167,685.44,32,18.369999999999976,0.7918103448275852,inf,4.019999999999982,0.17216274089935682,inf
19,315,314,3,2,7331,7380,293.24,50,25.49000000000001,0.7918608263435853,inf,15.110000000000014,0.4633547991413681,inf
13,1138,1137,6,7,10428,10460,417.12,33,25.44999999999999,0.7928348909657317,inf,16.670000000000016,0.5287028227085321,inf
03,865,864,5,6,23976,24025,959.04,50,17.519999999999996,0.7938377888536473,inf,1.7199999999999989,0.07835990888382682,inf
14,697,695,6,7,6467,6516,258.68,50,23.960000000000008,0.7957489206243775,inf,12.349999999999994,0.4144295302013421,inf
06,344,346,7,8,7112,7161,284.48,50,20.120000000000005,0.7962010288880097,inf,6.940000000000001,0.2724774244208874,inf
14,461,453,3,2,4166,4215,166.64,50,19.35000000000001,0.797280593325093,inf,3.309999999999974,0.13576702214930164,inf
04,349,346,3,2,8021,8070,320.84,50,17.67999999999995,0.7978339350180482,inf,-9.880000000000052,-0.4462511291779608,inf
14,1646,1642,6,7,15871,15920,634.84,50,19.810000000000002,0.7987903225806452,inf,4.0400000000000205,0.16323232323232406,inf
14,2182,2177,3,2,21562,21611,862.48,50,18.03,0.800266311584554,inf,2.8700000000000045,0.12615384615384637,inf
17,321,319,5,6,7260,7309,290.4,50,18.650000000000034,0.8004291845493576,inf,1.8400000000000034,0.0802442215438292,inf
19,954,948,3,2,23026,23075,921.04,50,18.89,0.8011026293469042,inf,-3.2199999999999704,-0.13586497890295235,inf
19,674,673,3,2,16023,16072,640.92,50,26.859999999999985,0.8013126491646773,inf,13.930000000000007,0.40236857307914525,inf
08,1532,1529,3,2,26244,26278,1049.76,35,20.339999999999996,0.801418439716312,inf,7.210000000000008,0.2828560219694001,inf
16,973,974,3,2,23043,23092,921.72,50,20.430000000000007,0.802435192458759,inf,10.359999999999957,0.4006187161639581,inf
18,166,167,5,6,3738,3787,149.52,50,21.64,0.8032665181885672,inf,10.010000000000005,0.3763157894736844,inf
07,97,100,3,2,1525,1574,61.0,50,19.069999999999993,0.80362410450906,inf,15.04000000000002,0.6256239600665566,inf
13,2862,2865,6,7,25904,25953,1036.16,50,26.35,0.8038438071995119,inf,18.87,0.5834879406307978,inf
08,1559,1558,6,7,26567,26616,1062.68,50,27.389999999999986,0.8041691133294182,inf,9.599999999999966,0.2806197018415658,inf
14,2007,2008,7,6,19575,19624,783.0,50,22.88,0.8068893528183716,inf,22.61,0.8063480741797432,376.83333333334133
04,673,671,3,2,16192,16241,647.68,50,20.53,0.808586057502954,inf,2.3000000000000114,0.09033778476040892,inf
19,60,61,5,6,1623,1672,64.92,50,18.229999999999997,0.8087843833185447,inf,4.690000000000001,0.21318181818181825,inf
16,458,457,3,2,10834,10883,433.36,50,19.19999999999999,0.8097849008857018,inf,0.549999999999983,0.02278376139187999,inf
01,188,184,5,6,4284,4333,171.36,50,17.25,0.810239549084077,inf,-2.1299999999999955,-0.09985935302390977,inf
02,569,565,3,2,12749,12798,509.96,50,17.870000000000005,0.8107985480943741,inf,-1.3100000000000023,-0.05946436677258294,inf
02,1044,1043,5,6,23729,23778,949.16,50,23.45999999999998,0.8117647058823523,inf,9.170000000000016,0.31350427350427407,inf
12,1361,1369,3,2,11337,11386,453.48,50,16.00999999999999,0.8118661257606486,inf,11.899999999999977,0.599798387096773,inf
16,128,127,5,6,2715,2764,108.6,50,20.07000000000002,0.8118932038834961,inf,5.310000000000002,0.2173557101923865,inf
13,1177,1166,3,2,10827,10876,433.08,50,17.92,0.8119619392840961,inf,0.2600000000000193,0.0118343195266281,inf
04,1101,1100,6,7,26116,26165,1044.64,50,25.05000000000001,0.8151643345265217,inf,11.540000000000006,0.37394685677252126,inf
08,364,363,7,8,6289,6338,251.56,50,20.76000000000002,0.8157170923379182,inf,10.060000000000002,0.39653133622388653,inf
05,554,553,6,7,13224,13262,528.96,39,19.659999999999997,0.8161062681610626,inf,-5.519999999999996,-0.22716049382716033,inf
19,866,863,3,2,20975,21024,839.0,50,18.919999999999987,0.8162208800690245,inf,6.159999999999997,0.2625745950554133,inf
19,949,948,3,2,22764,22813,910.56,50,19.600000000000023,0.8163265306122458,inf,-4.930000000000007,-0.2066219614417438,inf
13,2875,2876,4,3,26157,26206,1046.28,50,23.29000000000002,0.8166199158485281,inf,14.28000000000003,0.5015806111696534,inf
04,805,802,3,2,18940,18989,757.6,50,19.849999999999994,0.8178821590440871,inf,-0.8899999999999864,-0.036670786979809904,inf
06,262,265,6,7,5404,5453,216.16,50,25.23999999999998,0.8186831008757698,inf,16.74000000000001,0.5420984455958552,inf
01,274,272,5,6,5843,5892,233.72,50,18.03,0.8214123006833713,inf,-0.3100000000000023,-0.014181152790485008,inf
09,888,886,4,3,17050,17086,682.0,37,29.14999999999999,0.8215896279594136,inf,13.909999999999997,0.3931599773883549,inf
06,1069,1071,7,8,22985,23034,919.4,50,19.589999999999975,0.8238015138772067,inf,16.730000000000018,0.7088983050847465,inf
20,117,115,3,2,2362,2411,94.48,50,20.74000000000001,0.8239968216130317,inf,12.409999999999997,0.48400936037441483,inf
19,718,716,5,6,17393,17432,695.72,40,17.850000000000023,0.8240997229916908,inf,-2.579999999999984,-0.11999999999999926,inf
05,617,615,4,3,14908,14957,596.32,50,19.540000000000006,0.8244725738396628,inf,5.100000000000023,0.21518987341772247,inf
04,38,37,7,8,777,826,31.08,50,23.169999999999987,0.8245551601423483,inf,7.610000000000014,0.2722719141323797,inf
01,471,469,3,2,9612,9661,384.48,50,25.25000000000003,0.8248938255472077,inf,6.2900000000000205,0.2044863459037718,inf
12,1730,1736,7,8,14422,14471,576.88,50,19.299999999999997,0.8251389482684907,inf,15.099999999999998,0.6461275139067179,inf
19,67,64,3,2,1879,1928,75.16,50,20.400000000000006,0.8255766895993527,inf,-0.3400000000000034,-0.013589128697042503,inf
08,1047,1044,4,3,17832,17881,713.28,50,22.789999999999992,0.8257246376811591,inf,8.049999999999983,0.28988116672668285,inf
16,708,707,5,6,17063,17112,682.52,50,28.5,0.8268059181897303,inf,14.800000000000011,0.4337631887456041,inf
04,577,573,3,2,14283,14313,571.32,31,20.870000000000005,0.8268621236133125,inf,6.450000000000003,0.25697211155378497,inf
14,1840,1841,4,3,17916,17943,716.64,28,30.580000000000005,0.8271571544495538,inf,28.039999999999992,0.777161862527716,inf
06,975,976,2,3,20221,20257,808.84,37,20.589999999999975,0.8272398553635988,inf,20.589999999999975,0.8272398553635988,inf
19,571,569,3,2,13873,13922,554.92,50,20.650000000000006,0.8276553106212428,inf,-4.25,-0.16845025762980578,inf
08,904,905,4,3,15434,15483,617.36,50,32.129999999999995,0.8276661514683151,inf,16.369999999999948,0.4177085991324304,inf
08,581,582,6,7,10348,10397,413.92,50,28.30000000000001,0.8277274056741741,inf,19.889999999999986,0.5827717550542041,inf
01,93,94,5,6,1805,1854,72.2,50,27.340000000000003,0.8279830405814658,inf,15.489999999999998,0.4732661167124962,inf
05,1076,1075,6,7,25193,25242,1007.72,50,28.769999999999982,0.8281519861830737,inf,16.51000000000002,0.47675425931273513,inf
13,1732,1733,3,2,15897,15945,635.88,49,18.78,0.8284075871195412,inf,11.0,0.48309178743961356,inf
08,1020,1017,6,7,17551,17600,702.04,50,21.289999999999964,0.8296960249415418,inf,5.560000000000002,0.21744231521314047,inf
11,1167,1169,6,7,9932,9981,397.28,50,25.55000000000001,0.8298148749594028,inf,21.330000000000013,0.6975147155003275,inf
09,539,538,4,3,10446,10495,417.84,50,24.189999999999998,0.8301304049416609,inf,11.97999999999999,0.40582655826558234,inf
06,1214,1215,4,3,26636,26685,1065.44,50,19.850000000000023,0.831587767071639,inf,11.5,0.48097030531158513,inf
05,1152,1151,6,7,27234,27283,1089.36,50,28.79000000000002,0.8318405085235487,inf,17.890000000000015,0.5190020307513784,inf
12,1322,1301,2,3,10856,10905,434.24,50,15.440000000000055,0.8326337880377788,inf,9.600000000000023,0.7111111111111128,18.180851063829834
15,719,720,5,6,14212,14261,568.48,50,19.889999999999986,0.832914572864321,inf,8.649999999999991,0.3614709569577932,inf
06,765,767,7,8,15840,15889,633.6,50,20.820000000000007,0.8341346153846156,inf,13.290000000000006,0.5309628445864965,inf
16,842,846,6,5,20132,20181,805.28,50,24.52000000000001,0.8345813478556845,inf,24.05000000000001,0.8180272108843542,25.151515151515092
01,143,141,3,2,3400,3449,136.0,50,22.680000000000007,0.8353591160220998,inf,10.110000000000014,0.36366906474820193,inf
18,82,81,5,6,1927,1976,77.08,50,20.109999999999985,0.8365224625623954,inf,7.259999999999991,0.30542700883466517,inf
16,962,959,3,2,22845,22894,913.8,50,19.590000000000003,0.8368218709953013,inf,4.749999999999972,0.19983172065628824,inf
01,814,813,3,2,17307,17356,692.28,50,20.470000000000027,0.8372188139059316,inf,5.689999999999998,0.23196086424785967,inf
14,2197,2193,4,3,21640,21689,865.6,50,22.51000000000002,0.837425595238096,inf,5.670000000000016,0.20992225101814202,inf
19,550,553,3,2,13263,13312,530.52,50,20.0,0.8378718056137411,inf,16.509999999999934,0.6910841356215962,inf
05,806,808,4,3,18488,18537,739.52,50,21.189999999999998,0.8388756927949326,inf,3.5500000000000114,0.14115308151093486,inf
19,141,140,5,6,3365,3414,134.6,50,20.639999999999986,0.8403908794788268,inf,4.1000000000000085,0.16865487453722783,inf
12,2342,2346,4,3,19718,19767,788.72,50,24.04000000000002,0.8414420721036059,inf,20.67999999999995,0.7148288973384013,inf
17,318,319,5,6,7038,7087,281.52,50,18.66000000000001,0.8435804701627491,inf,5.619999999999997,0.2568555758683728,inf
15,804,799,5,6,16101,16136,644.04,36,21.99000000000001,0.8444700460829497,inf,5.510000000000048,0.21406371406371594,inf
